permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/clinton,Clinton,http://clinton.com.br,Education,-,operating,ESP,56,ESP - Other,San Pablo De Seguríes,1,,2015-04-01,2015-04-01
/organization/cloudacademy,CloudAcademy,https://cloudacademy.com/,EdTech|Education|Recruiting,220000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-03-01,2014-08-01,2014-11-01
/organization/cloudary,Cloudary,http://cloudary.com.cn,Education,110000000,acquired,CHN,23,Shanghai,Shanghai,1,2004-01-01,2013-07-08,2013-07-08
/organization/cloudeassurance,CloudeAssurance,,Cloud Computing|Education|Services,800000,operating,USA,GA,Atlanta,Atlanta,1,2011-03-01,2014-05-01,2014-05-01
/organization/clouli,Clouli,http://www.clouli.com,All Students|Education|Marketplaces|Social Network Media|Software|Teachers,25000,acquired,CHL,4,CHL - Other,Temuco,1,2011-09-01,2011-09-01,2011-09-01
/organization/clusterflunk,ClusterFlunk,http://clusterflunk.com,All Students|Colleges|Communities|Education|Universities,1100000,operating,USA,IL,Chicago,Chicago,2,2011-06-01,2013-07-02,2014-07-08
/organization/cocubes,CoCubes.com,http://www.cocubes.com/home.aspx,All Students|Career Management|Colleges|EdTech|Education|Internet|Media|Technology,-,operating,IND,10,New Delhi,Gurgaon,1,2007-08-01,2009-05-01,2009-05-01
/organization/codarica,Codarica,http://codarica.com/,Education|Educational Games|Mobile Games,120000,operating,SWE,26,Stockholm,Stockholm,1,2014-06-25,2014-10-14,2014-10-14
/organization/code-fever,Code Fever,http://www.codefevermiami.com/,Education,75000,operating,USA,FL,Miami,Miami,1,2013-06-22,2014-06-26,2014-06-26
/organization/code-kingdoms,Code Kingdoms,http://codekingdoms.com,Education|Educational Games|Kids|Mobile|Mobile Games,1800000,operating,GBR,H9,London,London,2,2013-11-01,2014-05-31,2015-11-09
/organization/code-org,Code.org,http://code.org,EdTech|Education,2800000,operating,USA,WA,Seattle,Seattle,1,,2014-11-06,2014-11-06
/organization/codecademy,Codecademy,http://www.codecademy.com,Curated Web|Education,12500000,operating,USA,NY,New York City,New York,2,2011-01-01,2011-10-27,2012-06-18
/organization/codecombat,CodeCombat,http://codecombat.com,Education|Games,100000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-04-01,2013-10-19,2014-01-01
/organization/codefights,CodeFights,https://codefights.com,Education|Educational Games|Edutainment,2400000,operating,USA,CA,SF Bay Area,San Francisco,1,2014-06-01,2015-04-02,2015-04-02
/organization/codehs,CodeHS,http://codehs.com,Education,1750000,operating,USA,CA,SF Bay Area,San Francisco,2,2012-05-01,2012-10-29,2015-01-23
/organization/codementor,Codementor,https://www.codementor.io,Developer Tools|Education|Marketplaces|Web Development,1800000,operating,USA,CA,SF Bay Area,Mountain View,4,2014-03-11,2013-08-05,2015-08-26
/organization/codemonkey,CodeMonkey Studios,http://cm-studios.com,EdTech|Education|Software,730000,operating,ISR,5,Tel Aviv,Tel Aviv,4,2014-01-15,2013-11-01,2015-02-28
/organization/coderloan,CoderLoan,http://coderloan.co,College Recruiting|Education|Financial Services|Web Development,25000,operating,USA,NY,New York City,New York,1,2013-11-14,2014-12-01,2014-12-01
/organization/codespark,codeSpark,http://www.codespark.org,Educational Games|Game|Software,1650000,operating,USA,CA,Los Angeles,Pasadena,3,2014-03-11,2014-05-01,2015-07-01
/organization/codesters,Codesters,http://www.codesters.com,Education|High Schools|Knowledge Management,550000,operating,,,,,2,2014-01-23,2014-04-25,2014-12-12
/organization/codetag,codetag,http://codetag.me,Career Management|Education|Skill Assessment|Software,50000,closed,COL,34,Bogota,Bogotá,1,2012-08-09,2012-09-11,2012-09-11
/organization/codetoki,Codetoki,http://www.codetoki.com/,Education|Recruiting,-,operating,SGP,,Singapore,Singapore,1,2013-06-01,2014-03-28,2014-03-28
/organization/cofund360,CoFund360,http://cofund360.com,Education|Finance,75000,operating,USA,PA,Philadelphia,Philadelphia,1,2013-10-31,2015-02-01,2015-02-01
/organization/cogbooks,Cogbooks,http://www.cogbooks.com,E-Commerce|Education,2800000,operating,GBR,U8,Edinburgh,Edinburgh,1,2006-01-01,2014-10-01,2014-10-01
/organization/cogeon,COGEON,http://math-42.com/,Education|High Schools|iPad|iPhone,296384,operating,,,,,1,2009-09-15,2011-01-20,2011-01-20
/organization/cognii,Cognii,http://cognii.com,EdTech|Education,118000,operating,USA,MA,Boston,Boston,2,,2013-06-01,2014-08-27
/organization/cognotion,Cognotion,http://www.cognotion.com,Educational Games,2020000,operating,USA,NY,New York City,New York,4,2013-03-01,2014-02-01,2015-04-06
/organization/colingo,Colingo,http://www.colingo.com,E-Commerce|Education|English-Speaking|Language Learning,2400000,operating,USA,CA,SF Bay Area,San Francisco,1,2011-01-01,2013-11-20,2013-11-20
/organization/collabco,Collabco,http://www.collabco.co.uk,Education,378492,operating,GBR,H8,Liverpool,Liverpool,1,2009-01-01,2015-01-19,2015-01-19
/organization/college-book-renter,College Book Renter,http://www.collegebookrenter.com,Education,10000000,operating,USA,KY,KY - Other,Murray,1,2009-05-01,2010-07-06,2010-07-06
/organization/college-of-nursing-and-health-sciences-cnhs,College of Nursing and Health Sciences (CNHS),http://uvm.edu/cnhs,Education,1000000,operating,USA,VT,Montpelier,Burlington,1,,2013-08-14,2013-08-14
/organization/collegeappz,Calolo,http://calolo.com,Education,100000,operating,USA,DC,"Washington, D.C.",Washington,1,2013-06-01,2015-06-18,2015-06-18
/organization/collegebrain,CollegeBrain,http://collegebrain.com,Colleges|Curated Web|Education|High Schools,715000,operating,USA,WA,Seattle,Mercer Island,1,2011-08-01,2011-09-01,2011-09-01
/organization/collegeclub-com,CollegeClub.com,,Education|Internet,40000000,operating,USA,NY,New York City,New York,1,,2000-02-01,2000-02-01
/organization/collegedunia,Collegedunia,http://collegedunia.com,Education,162787,operating,IND,7,Delhi,Delhi,1,2014-05-08,2014-11-03,2014-11-03
/organization/collegefeed,collegefeed,http://www.collegefeed.com,Career Management|Education|Identity,1800000,acquired,USA,CA,SF Bay Area,Mountain View,1,2013-01-01,2013-08-20,2013-08-20
/organization/collegefrog,CollegeFrog,http://collegefrog.com,Education,725514,operating,USA,FL,Pensacola,Pensacola,2,2011-01-01,2013-06-27,2015-02-17
/organization/collegemapper,CollegeMapper,http://collegemapper.com,Education,320000,closed,USA,WA,Seattle,Bellevue,3,2011-01-01,2012-06-08,2014-04-22
/organization/collegesolved,CollegeSolved,http://www.collegesolved.com,Chat|Curated Web|Education|Finance|FinTech|Search|Tutoring,-,operating,USA,NY,New York City,New York,1,,2010-12-30,2010-12-30
/organization/collegezen,CollegeZen,http://www.collegezen.com,Colleges|Education|Social Media,25000,operating,USA,PA,Pittsburgh,Pittsburgh,1,,2012-10-25,2012-10-25
/organization/columbia-gorge-teen-camps,Columbia Gorge Teen Camps,http://columbiagorgeteencamps.com,Education,-,operating,USA,WA,WA - Other,Lyle,1,2011-01-01,2014-03-24,2014-03-24
/organization/combat2career-c2c,"Combat2Career (C2C, LLC)",http://combat2career.com,College Recruiting|EdTech|Education,228000,operating,USA,CT,Hartford,East Hartford,2,2011-05-27,2011-12-05,2011-12-11
/organization/comfyware,Comfyware,http://www.comfyland.com,Education,1200000,operating,ISR,5,Tel Aviv,Tel Aviv,1,2003-01-01,2007-05-23,2007-05-23
/organization/common-curriculum,Common Curriculum,http://www.commoncurriculum.com,Education|K-12 Education|Publishing,16000000,operating,,,,,1,2009-05-01,2012-08-30,2012-08-30
/organization/common-sense-media,Common Sense Media,http://www.commonsensemedia.org,EdTech|Education|Kids|Media|Technology,7250000,operating,USA,CA,SF Bay Area,San Francisco,2,2003-01-01,2006-12-07,2013-12-18
/organization/companion-canine,Companion Canine,http://www.companioncanine.net,Education,-,operating,USA,FL,Palm Beaches,Boynton Beach,1,1999-12-01,2014-06-24,2014-06-24
/organization/composeright,PREPit,http://comwriter.com,Education|Publishing,596396,operating,AUS,4,AUS - Other,Buderim,2,2012-01-01,2013-08-01,2015-01-01
/organization/comprendio,Comprendio,http://comprend.io,Education,195000,operating,USA,HI,Honolulu,Honolulu,3,2011-01-01,2014-04-08,2015-02-13
/organization/connectedu,ConnectEdu,http://www.connectedu.com,EdTech|Education,28703843,operating,USA,MA,Boston,Boston,5,2002-01-01,2009-07-13,2013-09-10
/organization/connectyard,ConnectYard,http://www.connectyard.com,Colleges|EdTech|Education|Facebook Applications|Messaging|Mobile|Social Media|Twitter Applications,3450000,operating,USA,NJ,Newark,Wayne,4,2007-10-26,2010-07-01,2015-09-03
/organization/constant-therapy,Constant Therapy,http://www.constanttherapy.com,Education|Health and Wellness|iPad|Medical,-,operating,USA,MA,Boston,Boston,1,2013-01-01,2014-02-24,2014-02-24
/organization/construct-ed-inc-,"Construct-Ed, Inc.",http://www.construct-ed.com,Construction|Education|Training,100000,operating,USA,PA,Allentown,Quakertown,1,2014-07-01,2015-03-01,2015-03-01
/organization/consult-mango-inc,"Consult Mango, Inc",http://www.consultmango.com,Digital Media|E-Commerce|EdTech|Education|Social Media Marketing,25000,operating,USA,OH,Cleveland,Cleveland,2,2014-06-25,2014-05-21,2014-07-21
/organization/continuing-education-records-resources,Continuing Education Records & Resources,http://www.ceurecords.com,Education,-,operating,USA,CA,SF Bay Area,Brentwood,1,2012-11-12,2014-05-03,2014-05-03
/organization/convenience-driving-school,Convenience Driving School,http://www.conveniencedriving.com/,Education,20000,operating,USA,VA,VA - Other,Cedar Bluff,1,2013-09-06,2014-02-26,2014-02-26
/organization/cookstream,TalkToChef,http://talktochef.com/,Customer Service|Education|Food Processing|Video Conferencing,140000,operating,USA,CA,SF Bay Area,San Francisco,3,2012-10-01,2013-08-25,2014-09-17
/organization/cooljunk,CoolJunk,http://www.cooljunk.in/#sthash.bbi1ippr.dpbs,Education|Electronics|Hardware,120000,operating,IND,7,New Delhi,New Delhi,1,2010-01-01,2012-04-11,2012-04-11
/organization/copilot-networks,Copilot Networks,http://www.copilotfamily.com,K-12 Education|Mobile|Mobile Security|Parenting,250000,operating,USA,CT,Hartford,New Haven,1,2013-08-01,2014-06-15,2014-06-15
/organization/copilot-systems,CoPilot Systems,http://www.copilotsystems.com/,Apps|Education|Online Education|SaaS,540000,operating,USA,CA,SF Bay Area,San Francisco,1,2014-06-06,2014-11-30,2014-11-30
/organization/copley-retention-systems,Copley Retention Systems,http://copleysystems.com/blog,Education,2190511,operating,USA,FL,Ft. Lauderdale,Weston,3,2011-01-01,2013-06-19,2015-07-10
/organization/coprix-media,COPRIX media,http://www.coprix.net,EdTech|Education|Games|Gamification|High Schools|ICT|Kids|Language Learning|Mobile|Publishing|Skill Assessment|Software,126980,operating,SRB,2,Belgrade,Belgrade,2,2012-01-01,2014-09-01,2014-11-01
/organization/coprix-media-bg,COPRIX media BG,http://www.coprix.net,EdTech|Education|Educational Games|Gamification|ICT|K-12 Education|Kids|Language Learning|Mobile|Skill Assessment|Software,126457,operating,BGR,42,Sofia,Sofia,1,2014-04-20,2014-10-01,2014-10-01
/organization/core-learning-exchange--core-lx-com-,Core Learning Exchange (core-lx.com),http://core-lx.com/,Education|K-12 Education|Technology,600000,operating,,,,,1,2015-04-22,2015-01-12,2015-01-12
/organization/cornerstone-ondemand,Cornerstone OnDemand,http://www.cornerstoneondemand.com,Career Management|EdTech|Education|Enterprises|Software|Training,44700000,ipo,USA,CA,Los Angeles,Santa Monica,3,1999-11-01,2007-09-17,2011-03-23
/organization/course-hero,Course Hero,http://www.coursehero.com,Crowdsourcing|Education|Marketplaces,17393000,operating,USA,CA,SF Bay Area,Redwood City,6,2006-10-01,2006-10-31,2014-11-11
/organization/course-key,CourseKey,http://thecoursekey.com,Education|Real Time|Software,-,operating,USA,CA,San Diego,San Diego,1,2014-02-01,2015-05-15,2015-05-15
/organization/courseadvisor,CourseAdvisor,http://www.courseadvisor.com,EdTech|Education,12000000,operating,USA,MA,Boston,Woburn,1,2004-01-01,2006-09-05,2006-09-05
/organization/coursehorse,CourseHorse,http://coursehorse.com,Curated Web|EdTech|Education|Internet|Technology,1800000,operating,USA,NY,New York City,New York,2,2011-04-14,2012-10-11,2014-02-23
/organization/coursepeer,CoursePeer,http://www.coursepeer.com,All Students|Career Management|Education|Employment|Recruiting|Social Media|Social Network Media|Software|Systems|Web Tools,60000,operating,CAN,ON,Toronto,Mississauga,1,2012-09-01,2012-10-01,2012-10-01
/organization/coursera,Coursera,http://www.coursera.org,EdTech|Education,146100000,operating,USA,CA,SF Bay Area,Mountain View,6,2012-01-01,2012-04-18,2015-10-27
/organization/courseweaver,CourseWeaver,http://courseweaver.com,All Students|Cloud Computing|Colleges|EdTech|Education|Publishing|Skill Assessment|Systems|Technology|Textbooks,600000,operating,USA,MI,Lansing,East Lansing,1,2013-05-01,2013-01-01,2013-01-01
/organization/courseyard-gmbh,CourseYard GmbH,http://www.CourseYard.com,E-Books|Online Education|Publishing,219131,operating,DEU,1,Stuttgart,Stuttgart,1,2015-01-16,2015-06-01,2015-06-01
/organization/coursmos,Coursmos,http://coursmos.com,Education,1280000,operating,USA,CA,SF Bay Area,San Francisco,2,2014-01-07,2014-06-25,2015-02-02
/organization/coventure,CoVenture,http://www.coventure.vc,Advertising|Education|Fashion,3000000,operating,USA,NY,New York City,New York,1,2011-01-01,2015-02-18,2015-02-18
/organization/cramster,Cramster,http://www.Cramster.com,Curated Web|Education,9000000,acquired,USA,CA,Los Angeles,Pasadena,2,2002-01-01,2008-09-25,2010-04-14
/organization/cranium-cafe-llc,"Cranium Cafe, LLC",http://www.craniumcafe.com,EdTech|Education|SaaS|Software,325000,operating,USA,UT,Salt Lake City,Salt Lake City,2,2012-07-01,2013-07-04,2014-09-01
/organization/creativelive,CreativeLive,http://www.creativelive.com,Education,29500000,operating,USA,CA,SF Bay Area,San Francisco,3,2010-04-01,2012-10-09,2013-11-14
/organization/creator-up,CreatorUp!,http://creatorup.com,Education,-,operating,USA,CA,Los Angeles,Los Angeles,1,2012-09-01,2013-08-15,2013-08-15
/organization/creatorbox,CreatorBox,http://creatorbox.com,EdTech|Education,20000,operating,USA,NY,New York City,New York,1,,2014-07-24,2014-07-24
/organization/crescerance,Crescerance,http://crescerance.com/,Education,2600000,operating,USA,GA,Atlanta,Atlanta,1,2011-01-01,2015-08-21,2015-08-21
/organization/critical-links-solutions,Critical Links,http://www.critical-links.com,Charter Schools|EdTech|Education|K-12 Education|Software|Unifed Communications,11400000,operating,USA,NJ,Newark,Fairfield,2,2008-01-01,2007-10-30,2008-09-01
/organization/critique-it,CritiqueIt Inc.,http://critiqueit.com,Collaboration|EdTech|Education|Software|Technology,600000,operating,USA,CA,"Orange County, California",Long Beach,1,2008-10-20,2010-11-17,2010-11-17
/organization/crowdmark,Crowdmark,http://crowdmark.com,Crowdsourcing|Education|Human Resources|SaaS|Skill Assessment,786993,operating,CAN,ON,Toronto,Toronto,7,2012-06-29,2012-05-04,2013-06-14
/organization/ctadventure-sp-z-o-o,CTAdventure Sp. z o.o.,http://www.ctadventure.com,Augmented Reality|Education|Edutainment,228260,operating,POL,82,Gdynia,Gdynia,1,2013-02-04,2013-02-04,2013-02-04
/organization/ctedras-libres,Cátedras Libres,http://catedraslibres.org,Education,40000,operating,CHL,12,Santiago,Santiago,1,2012-06-11,2013-07-25,2013-07-25
/organization/cuelearn,CueLearn,http://cuelearn.com/,Education,-,operating,IND,7,New Delhi,New Delhi,1,2013-01-01,2015-08-04,2015-08-04
/organization/cuethink,CueThink,http://www.cuethink.com,Collaboration|Digital Media|Education|iPad|Mobile,168000,operating,USA,MA,Boston,Boston,2,2012-11-21,2013-01-01,2014-02-10
/organization/culturealley,CultureAlley,http://culturealley.com/,Browser Extensions|Education|Facebook Applications|Language Learning,6845000,operating,IND,24,Jaipur,Jaipur,4,2012-12-01,2013-03-01,2015-07-03
/organization/curiosity,Curiosity,https://curiosity.com,Digital Media|Education|Media|Video Streaming,6000000,operating,USA,IL,Chicago,Chicago,1,2011-03-01,2014-11-11,2014-11-11
/organization/curious-com,Curious.com,http://curious.com,EdTech|Education,22500000,operating,USA,CA,SF Bay Area,Menlo Park,2,2012-01-01,2013-05-02,2014-02-13
/organization/curious-hat,Curious Hat,http://www.curioushat.com,Apps|Creative|Education|Games|Kids|Mobile,-,operating,USA,CA,SF Bay Area,San Mateo,1,2012-01-03,2012-07-31,2012-07-31
/organization/curriculet,Curriculet,http://www.curriculet.com,Education,1800000,operating,USA,CA,SF Bay Area,San Francisco,1,2012-01-01,2013-10-08,2013-10-08
/organization/cursa-me,Cursa.me,http://www.cursa.me/,Education|Internet|Social Network Media,782334,operating,MEX,,,,3,,2011-12-01,2014-12-01
/organization/cursogram,Cursogram,http://www.cursogram.com,Education,1700000,operating,ESP,29,Madrid,Madrid,2,2013-10-01,2013-10-05,2014-10-01
/organization/cursostotales-com,Cursostotales.com,http://www.cursostotales.com,Education,59393,operating,PER,15,Lima,Lima,2,2008-10-08,2015-01-01,2015-03-01
/organization/cybrary,Cybrary,http://www.cybrary.it,Education,400000,operating,USA,MD,"Washington, D.C.",Greenbelt,1,2015-01-13,2015-08-25,2015-08-25
/organization/cypherworx,CypherWorX,http://www.collabornation.net,Education,750000,operating,USA,NY,"Rochester, New York",Rochester,1,2007-01-01,2013-05-20,2013-05-20
/organization/dabblehq,Dabble,http://www.dabble.co,Curated Web|Education,905500,operating,USA,IL,Chicago,Chicago,4,2011-05-23,2012-05-01,2015-05-01
/organization/dada-company,DADA Company,http://www.dadacompany.com,EdTech|Education|Entertainment|K-12 Education|Kids,102585.535439503,operating,ESP,29,Madrid,Madrid,1,2010-04-16,2015-05-15,2015-05-15
/organization/daily-bits-of,Daily Bits Of,http://dailybitsof.com,Education,300000,operating,,,,,1,2013-01-01,2015-09-01,2015-09-01
/organization/dailypath,DailyPath,http://dailypath.com,Curated Web|Education|Health and Wellness|Productivity Software,-,operating,USA,OR,"Portland, Oregon",Portland,1,2011-01-01,2011-09-21,2011-09-21
/organization/dailythem-es,DailyThemes.org,http://www.dailythem.es/,Education|Language Learning|Networking|Tutoring,-,operating,CAN,ON,Toronto,Toronto,1,2013-01-01,2014-02-28,2014-02-28
/organization/daishu-com,Daishu.com,http://www.daishu.com,Education,7700000,operating,CHN,22,Beijing,Beijing,2,,2011-02-01,2011-09-01
/organization/damien-memorial-school,Damien Memorial School,http://www.damien.edu/,Education|Training,3000000,operating,USA,HI,Honolulu,Honolulu,1,,2014-07-08,2014-07-08
/organization/dartfish,Dartfish,http://www.dartfish.tv,Curated Web|Education|Health Care|Internet|Sports|Video,3500000,operating,CHE,6,Fribourg,Fribourg,1,1999-01-01,2007-11-01,2007-11-01
/organization/data-camp,DataCamp,http://www.datacamp.com,Big Data Analytics|Education,2240000,operating,BEL,8,Brussels,Gent,3,,2013-12-13,2015-10-01
/organization/davidson-green-center,Davidson Green Center,http://www.davidsongreencenter.org/,Education,-,operating,USA,NC,NC - Other,Davidson,1,2012-11-15,2013-02-12,2013-02-12
/organization/dctio,Dctio,http://dctio.com/,Education|Language Learning|Translation,500000,operating,,,,,1,,2013-07-01,2013-07-01
/organization/deanslist-inc,DeansList,http://www.deanslistsoftware.com,Charter Schools|High Schools|K-12 Education|Private School,-,operating,,,,,1,,2014-01-14,2014-01-14
/organization/decision-science-labs,Decision Science Labs,http://decisionsciencelabs.com/,Design|Education,1000000,operating,USA,KY,KY - Other,California,1,2014-06-01,2015-01-30,2015-01-30
/organization/decisiondesk,DecisionDesk,http://www.decisiondesk.com,Education|Enterprise Software|SaaS|Software,5965000,operating,USA,OH,Cleveland,Lakewood,9,2010-07-01,2009-03-31,2014-04-01
/organization/decisionsim,DecisionSim,https://www.decisionsim.com/,Online Education|Services|Training,1850000,operating,GBR,C5,Chester,Chester,1,2010-01-01,2015-09-02,2015-09-02
/organization/declara,Declara,http://declara.com,Collaboration|Education,30000000,operating,USA,CA,SF Bay Area,Palo Alto,3,2012-02-12,2013-09-27,2014-06-11
/organization/degreed,Degreed,http://degreed.com,Education|Internet,9700000,operating,USA,CA,SF Bay Area,San Francisco,3,2012-03-01,2012-11-30,2015-03-19
/organization/demibooks,Demibooks,http://www.demibooks.com,Education|iOS|iPad|Mobile|Publishing|Software|Tablets|Textbooks,533000,acquired,USA,IL,Chicago,Chicago,4,2011-01-01,2011-04-25,2012-11-01
/organization/demo-lesson-inc,Demo Lesson,http://demolesson.com,EdTech|Education,100000,operating,USA,CA,SF Bay Area,Oakland,1,2011-05-01,2012-05-04,2012-05-04
/organization/demonstranda,Demonstranda,http://www.demonstranda.com,Analytics|Big Data|Education|Productivity Software,90000,operating,,,,,5,2013-10-25,2012-05-15,2013-07-15
/organization/descomplica,Descomplica,http://www.descomplica.com.br,Education|Entrepreneur|Internet|Video,14060000,operating,BRA,21,Rio de Janeiro,Rio De Janeiro,4,2011-03-01,2012-11-20,2015-06-12
/organization/desicrew-solutions,DesiCrew Solutions,http://www.desicrew.in,EdTech|Education,1200000,operating,IND,25,Chennai,Chennai,1,2007-02-01,2012-01-01,2012-01-01
/organization/designlab,Designlab,http://trydesignlab.com,Design|Education|Online Education|Training|User Experience Design|Web Design,400000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-07-01,2013-08-05,2014-06-16
/organization/desmos,Desmos,http://desmos.com,Education|Software,900000,operating,USA,CA,SF Bay Area,San Francisco,3,2011-01-01,2011-08-05,2012-09-27
/organization/dev4x,Dev4X,http://www.dev4x.com,Education|Software,100000,operating,USA,NY,New York City,New York,1,2012-01-01,2013-11-01,2013-11-01
/organization/dex-academy,Dex Academy,http://www.dexacademy.com/,Education|Entrepreneur|Online Education,-,operating,,,,,1,,2015-06-01,2015-06-01
/organization/dexmo,Dexmo,http://www.dexmo.com,Education,105000,closed,GBR,F8,London,Tring,1,2006-09-01,2006-09-01,2006-09-01
/organization/dezyre,DeZyre,http://www.dezyre.com,Education,100000,operating,,,,,1,2011-11-06,2014-03-09,2014-03-09
/organization/dheere-bolo,Dheere Bolo,http://njshouse.com/,Education,-,operating,PAK,8,Islamabad,Islamabad,1,,2014-08-21,2014-08-21
/organization/didasco,Didasco,http://www.didas.co/,E-Commerce|Education,122000,operating,GBR,H9,London,London,1,2013-11-17,2014-03-15,2014-03-15
/organization/digedu,Modern Teacher,https://modernteacher.com,EdTech|Education,2500000,operating,USA,IL,Chicago,Chicago,1,2013-04-01,2014-01-07,2014-01-07
/organization/digipsych,DigiPsych,http://digipsych.net/,E-Books|E-Commerce Platforms|Education,7000,operating,PHL,D9,Manila,San Juan,1,,2015-01-07,2015-01-07
/organization/digipuppets,DigiPuppets,http://www.digipuppets.com,Apps|Consumer Electronics|E-Books|EdTech|Education|Educational Games|Hardware + Software|Kids|Mobile Games|Toys,517500,operating,USA,CA,SF Bay Area,San Francisco,2,2013-01-01,2014-10-13,2015-07-02
/organization/digischool,digiSchool,http://digischool.com/,Android|Apps|Education|iOS|Mobile,3859800,operating,FRA,B9,Lyon,Lyon,1,2011-12-01,2013-06-28,2013-06-28
/organization/digital-assess,Digital Assess,http://www.digitalassess.com,Education|Internet|SaaS,3000000,operating,GBR,H9,London,London,2,2014-01-01,2013-06-01,2015-06-09
/organization/digital-dream-labs,Digital Dream Labs,http://digitaldreamlabs.com,EdTech|Education,150000,operating,USA,PA,Pittsburgh,Pittsburgh,4,2012-01-01,2013-02-06,2015-08-26
/organization/digitaltown,DigitalTown,http://digitaltowncorp.com,EdTech|Education,1380110,operating,USA,MN,Minneapolis,Burnsville,3,1980-01-01,2011-01-28,2012-04-13
/organization/dillard-university,Dillard University,http://www.dillard.edu/,Education,243000,operating,USA,LA,New Orleans,New Orleans,1,2014-01-01,2013-10-31,2013-10-31
/organization/dime,Dime,http://dime-detroit.com,EdTech|Music|Music Education,3000000,operating,USA,MI,Detroit,Detroit,1,,2014-03-21,2014-03-21
/organization/dinantia,Dinantia,http://dinantia.com/en/,Education,16780.212773098,operating,ESP,,,,1,,2015-09-25,2015-09-25
/organization/dinos-rule,Dinos Rule,http://www.dinosrule.com,Digital Media|EdTech|Educational Games,-,operating,USA,NY,New York City,New York,1,,2012-01-01,2012-01-01
/organization/diplomiya,Diplomiya,http://diplomiya.com,College Recruiting|Colleges|Education|High School Students|Reviews and Recommendations|Universities|University Students,100000,operating,RUS,48,Moscow,Moscow,1,2013-01-01,2015-02-09,2015-02-09
/organization/discoverables,Discoverables,http://discoverabl.es,Career Management|Education|Employment|Recruiting|Skill Assessment|Training|Young Adults,33724,operating,GBR,H9,London,London,1,2013-01-31,2014-05-01,2014-05-01
/organization/discovr-labs,Discovr Labs,https://www.discovrlearning.com,Education|Services|Virtual Worlds,100000,operating,,,,,1,2015-02-01,2015-04-05,2015-04-05
/organization/diy-co,DIY,http://www.diy.org,Education|Kids|Skill Assessment,5500000,operating,USA,CA,SF Bay Area,San Francisco,2,2011-11-01,2011-12-08,2013-01-31
/organization/diy-genius,DIY Genius,http://www.diygenius.com,Education,40000,operating,CAN,BC,Vancouver,Vancouver,1,2011-01-01,2012-04-10,2012-04-10
/organization/dnevnik-ru,Dnevnik,http://dnevnik.ru,Education|Social Network Media,11500000,closed,RUS,66,St. Petersburg,Saint Petersburg,3,2007-08-01,2011-01-01,2012-09-04
/organization/docebo,Docebo,http://www.docebo.com,Corporate Training|EdTech|Education|Enterprise Software|Software|Training,6371788,acquired,ITA,4,Naples,Naples,3,2005-03-25,2006-07-30,2015-02-12
/organization/doesthatmakesense-com,DoesThatMakeSense.com,http://www.DoesThatMakeSense.com,Colleges|EdTech|Education|Technology|Tutoring,250000,operating,USA,NY,Long Island,Great Neck,1,2009-09-01,2009-09-01,2009-09-01
/organization/doodle-maths,Doodle Maths,http://www.doodlemaths.com/,Apps|Education|Mobile,38924,operating,,,,,1,,2015-01-01,2015-01-01
/organization/dream-learners,Dream Learners,http://www.dreamlearners.com,Apps|Content|Education|Kids|Startups,82695,operating,GBR,H9,London,London,1,,2014-01-01,2014-01-01
/organization/dreambox-learning,DreamBox Learning,http://www.dreambox.com,EdTech|Education|Software|Tutoring,45600000,operating,USA,WA,Seattle,Bellevue,5,2004-06-08,2007-10-17,2015-08-24
/organization/dreamitize,Dreamitize,http://www.Dreamitize.com,Education,40000,operating,USA,NY,New York City,New York,1,2011-10-10,2011-11-02,2011-11-02
/organization/drewavan-coaching-and-training,Drewavan Coaching and Training,,EdTech|Education,-,operating,USA,VA,"Washington, D.C.",Williamsburg,1,2011-10-01,2011-06-10,2011-06-10
/organization/drillster,Drillster,http://www.drillster.com,Education,431127,operating,NLD,9,Utrecht,Vleuten,1,2010-05-01,2011-09-01,2011-09-01
/organization/drive-fit,Drive Fit,http://www.drivefocus.com,Educational Games|Insurance|Training|Travel,250000,operating,USA,VT,VT - Other,Williston,2,2013-10-30,2014-01-01,2015-04-09
/organization/drop-io,drop.io,http://drop.io,EdTech|Education|Email|File Sharing|Finance|FinTech|Flash Storage|Mobile,8750000,acquired,USA,NY,New York City,Brooklyn,3,2007-11-26,2007-12-03,2010-05-03
/organization/dtu-corp,DTU CORP,http://www.dtu.com.vn,Education,100000,operating,VNM,,Ho Chi Minh,Ho Chi Minh City,2,2008-09-01,2008-09-01,2010-11-15
/organization/duck-duck-moose,Duck Duck Moose,http://duckduckmoose.com,Android|Apps|EdTech|Education|iPad|iPhone|Kids|Mobile,7000000,operating,USA,CA,SF Bay Area,San Mateo,1,2008-08-01,2012-09-27,2012-09-27
/organization/duke-university,Duke University,http://www.duke.edu,Education,8700000,operating,USA,NC,Raleigh,Durham,1,1838-01-01,2014-01-12,2014-01-12
/organization/duolingo,Duolingo,http://duolingo.com,Crowdsourcing|Education|Translation,83300000,operating,USA,PA,Pittsburgh,Pittsburgh,4,2011-11-01,2011-10-19,2015-06-10
